name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A7635,0.768817,0.983871,0.948029,0.366666667,0.433333333,2.82E+50,0.8791,96054.27728,0.8810,254
A3686,0.682609,0.945652,0.995652,0.7,0.7,2.82E+50,0.8799,96049.47682,0.8810,255
A4805,0.758275,0.884654,0.952859,0.566666667,0.933333333,2.82E+50,0.8804,96043.5242,0.8809,256
A1081,0.873134,0.824627,0.88806,0.7,0.766666667,2.82E+50,0.8808,96043.09961,0.8809,257
A680,0.773386,0.843215,0.947299,0.866666667,0.866666667,2.82E+50,0.8806,96037.06656,0.8809,258
A2172,0.934853,0.872964,0.859935,0.433333333,0.466666667,2.82E+50,0.8797,96029.37361,0.8808,259
A8372,0.867491,0.812721,0.946996,0.566666667,0.6,2.82E+50,0.8802,96021.72703,0.8807,260
A3558,0.686567,0.966705,0.947187,0.7,0.866666667,2.82E+50,0.8796,96005.63887,0.8806,261
A7320,0.888165,0.715527,0.957655,0.933333333,0.933333333,2.82E+50,0.8806,95988.29683,0.8804,262
A5956,0.887812,0.768698,0.99446,0.466666667,0.6,2.82E+50,0.8794,95986.34745,0.8804,263
A5491,0.886834,0.87704,0.820457,0.666666667,0.8,2.82E+50,0.8801,95967.60013,0.8802,264
A356,0.791209,0.934066,0.891941,0.566666667,0.666666667,2.81E+50,0.8757,95948.61833,0.8801,265
A1834,0.7,0.988462,1,0.466666667,0.466666667,2.82E+50,0.8780,95928.85861,0.8799,266
A8854,1,0.906977,0.976744,0.133333333,0.1,2.79E+50,0.8701,95926.57325,0.8799,267
A8648,0.761117,0.950362,0.876939,0.566666667,0.966666667,2.82E+50,0.8793,95917.67552,0.8798,268
A3954,0.929104,0.895522,0.925373,0.3,0.233333333,2.81E+50,0.8763,95917.27178,0.8798,269
A2992,0.802105,0.830526,0.934737,0.733333333,0.9,2.82E+50,0.8793,95879.64277,0.8794,270
A1446,0.910377,0.830189,0.931604,0.366666667,0.5,2.82E+50,0.8779,95864.5523,0.8793,271
A4773,0.642162,0.972973,0.984865,0.8,0.866666667,2.81E+50,0.8775,95826.14386,0.8789,272
A7863,0.801743,0.854031,0.941176,0.666666667,0.666666667,2.81E+50,0.8778,95738.51241,0.8781,273
A5514,0.988421,0.995789,0.603158,0.966666667,0.966666667,2.81E+50,0.8759,95719.35149,0.8780,274
A5815,0.911111,0.806349,0.980952,0.366666667,0.366666667,2.81E+50,0.8759,95716.39294,0.8779,275
A2837,0.947644,0.930192,0.73822,0.533333333,0.733333333,2.81E+50,0.8770,95703.60522,0.8778,276
A8671,0.852018,0.995516,0.932735,0.233333333,0.2,2.80E+50,0.8728,95682.37326,0.8776,277
A1175,0.972632,0.894737,0.768421,0.5,0.566666667,2.81E+50,0.8757,95572.15591,0.8766,278
A446,0.790761,0.900815,0.892663,0.6,0.8,2.81E+50,0.8763,95565.26577,0.8765,279
A9056,0.758755,0.920233,0.92607,0.6,0.666666667,2.71E+50,0.8444,95552.43681,0.8764,280
A3387,0.722222,0.86478,0.990566,0.633333333,0.966666667,2.81E+50,0.8755,95528.42632,0.8762,281
A4963,0.930783,0.799636,0.892532,0.5,0.6,2.81E+50,0.8754,95513.74008,0.8761,282
A3639,0.957627,0.739407,0.993644,0.366666667,0.433333333,2.80E+50,0.8739,95506.09702,0.8760,283
A1300,0.862843,0.805486,0.9601,0.5,0.566666667,2.81E+50,0.8751,95488.30546,0.8758,284
A4136,0.971182,0.916427,0.84438,0.333333333,0.233333333,2.80E+50,0.8726,95486.65353,0.8758,285
A4054,0.822115,0.918269,0.932692,0.4,0.4,2.80E+50,0.8743,95482.88951,0.8758,286
A7078,0.851658,0.783595,0.994764,0.4,0.733333333,2.80E+50,0.8747,95478.75994,0.8757,287
A2327,0.921642,0.83209,0.992537,0.333333333,0.2,2.80E+50,0.8719,95477.75184,0.8757,288
A6660,0.986047,0.883721,0.944186,0.266666667,0.1,2.78E+50,0.8684,95476.08834,0.8757,289
A6957,0.982567,0.695721,0.909667,0.733333333,0.766666667,2.80E+50,0.8746,95439.13944,0.8754,290
A6406,0.939796,0.881633,0.790816,0.5,0.666666667,2.80E+50,0.8745,95412.33553,0.8751,291
A3652,0.942574,0.689109,0.978218,0.666666667,0.666666667,2.80E+50,0.8740,95406.41606,0.8751,292
A5974,0.998924,0.648009,1,0.533333333,0.666666667,2.80E+50,0.8731,95395.27639,0.8750,293
A835,0.88498,0.733424,0.989175,0.5,0.8,2.80E+50,0.8740,95385.52503,0.8749,294
A7934,0.996587,0.764505,0.989761,0.3,0.233333333,2.79E+50,0.8705,95358.5131,0.8746,295
A3058,0.748139,0.842432,0.954094,0.866666667,0.9,2.80E+50,0.8743,95357.16589,0.8746,296
A9121,0.869281,0.993464,0.697168,0.8,0.933333333,2.80E+50,0.8735,95316.54871,0.8743,297
A4676,0.81003,0.844985,0.902736,0.766666667,0.766666667,2.80E+50,0.8739,95291.11821,0.8740,298
A6793,0.74398,0.845374,1,0.566666667,0.833333333,2.80E+50,0.8729,95245.21488,0.8736,299
A2769,0.706587,0.952096,0.982036,0.466666667,0.6,2.73E+50,0.8513,95234.84938,0.8735,300
A6996,1,0.916667,0.944444,0.133333333,0.1,2.77E+50,0.8639,95229.36951,0.8735,301
A6847,0.96882,0.91314,0.788419,0.4,0.4,2.79E+50,0.8717,95219.50552,0.8734,302
A2698,0.994723,0.992084,0.683377,0.466666667,0.466666667,2.79E+50,0.8710,95176.09323,0.8730,303
A4852,0.794837,0.858696,0.910326,0.633333333,0.833333333,2.80E+50,0.8725,95149.9371,0.8727,304
A768,0.940945,0.866142,0.854331,0.4,0.4,2.79E+50,0.8712,95141.91309,0.8727,305
A8879,0.886628,0.781977,0.97093,0.4,0.566666667,2.79E+50,0.8715,95139.26863,0.8726,306
A5695,0.935294,0.844118,0.835294,0.533333333,0.533333333,2.80E+50,0.8720,95134.69911,0.8726,307
A8921,0.966216,0.918919,0.75,0.5,0.5,2.79E+50,0.8712,95101.22242,0.8723,308
A1987,0.861751,0.903226,0.880184,0.433333333,0.433333333,2.79E+50,0.8708,95094.88123,0.8722,309
A6864,0.717347,0.85102,0.971429,0.866666667,0.933333333,2.79E+50,0.8715,95078.08404,0.8721,310
A1100,0.711712,0.951351,0.953153,0.566666667,0.6,2.79E+50,0.8710,95072.05088,0.8720,311
A5773,0.741053,0.867368,0.997895,0.6,0.6,2.79E+50,0.8709,95034.71843,0.8717,312
A2596,0.744493,0.997797,0.85022,0.633333333,0.666666667,2.79E+50,0.8710,95033.10564,0.8717,313
A1055,0.667543,0.956636,0.931669,0.866666667,0.866666667,2.79E+50,0.8704,95003.19576,0.8714,314
A8563,0.966759,0.839335,0.98615,0.3,0.1,2.77E+50,0.8642,94968.56812,0.8711,315
A3915,0.937143,0.730286,0.929143,0.5,0.766666667,2.79E+50,0.8702,94964.59389,0.8710,316
A223,0.916832,0.687129,0.984158,0.7,0.7,2.79E+50,0.8700,94957.97953,0.8710,317
A8817,0.986369,0.628253,0.976456,0.7,0.866666667,2.79E+50,0.8693,94952.98613,0.8709,318
A2334,0.91027,0.754595,0.908108,0.5,0.933333333,2.79E+50,0.8703,94951.27159,0.8709,319
A7370,0.783841,0.755509,0.993704,0.866666667,0.966666667,2.79E+50,0.8704,94951.01203,0.8709,320
A2749,0.942238,0.812274,0.884477,0.4,0.5,2.79E+50,0.8696,94932.20362,0.8707,321
A8146,0.849741,0.779793,0.981865,0.5,0.6,2.79E+50,0.8698,94914.33301,0.8706,322
A779,0.926439,0.685501,0.921109,0.9,0.966666667,2.79E+50,0.8698,94909.1927,0.8705,323
A7774,0.77205,0.985109,0.775487,0.866666667,0.933333333,2.79E+50,0.8700,94905.08204,0.8705,324
A1585,0.95614,0.789474,0.894737,0.433333333,0.466666667,2.77E+50,0.8646,94903.28969,0.8705,325
A5070,0.729196,0.863188,0.976023,0.733333333,0.733333333,2.79E+50,0.8700,94902.92223,0.8705,326
A4188,0.827273,0.850909,0.92,0.5,0.633333333,2.79E+50,0.8699,94901.5903,0.8705,327
A1341,0.793258,0.844944,0.953933,0.6,0.6,2.79E+50,0.8700,94900.65592,0.8704,328
A4245,0.918699,0.861789,0.97561,0.333333333,0.133333333,2.77E+50,0.8644,94882.39863,0.8703,329
A2443,0.833028,0.763303,0.965138,0.733333333,0.733333333,2.79E+50,0.8697,94860.07059,0.8701,330
A94,0.894737,0.75,0.933114,0.566666667,0.766666667,2.79E+50,0.8694,94841.74155,0.8699,331
A602,0.732673,0.893564,0.945545,0.633333333,0.766666667,2.79E+50,0.8693,94833.96792,0.8698,332
A7470,0.976959,0.760369,0.834101,0.6,0.8,2.79E+50,0.8692,94825.87493,0.8698,333
A9211,0.885294,0.941176,0.826471,0.4,0.4,2.78E+50,0.8682,94817.19758,0.8697,334
A6579,0.888274,0.707965,0.954646,0.7,0.933333333,2.79E+50,0.8690,94816.41784,0.8697,335
A8053,0.705975,0.860063,0.998428,0.766666667,0.766666667,2.79E+50,0.8688,94805.73623,0.8696,336
A1248,0.808547,0.762393,0.988034,0.733333333,0.766666667,2.79E+50,0.8689,94778.7849,0.8693,337
A1728,0.923655,0.725907,0.926158,0.6,0.766666667,2.79E+50,0.8687,94776.21919,0.8693,338
A8185,0.782007,0.785467,0.991349,0.733333333,0.766666667,2.79E+50,0.8688,94772.42049,0.8693,339
A4235,0.900545,0.825613,0.824251,0.666666667,0.8,2.79E+50,0.8691,94762.8488,0.8692,340
A7773,0.970619,0.791186,0.833158,0.533333333,0.633333333,2.78E+50,0.8684,94748.15683,0.8690,341
A5162,0.777567,0.95057,0.891635,0.433333333,0.566666667,2.78E+50,0.8678,94724.97145,0.8688,342
A569,0.882479,0.82906,0.793803,0.933333333,0.966666667,2.79E+50,0.8687,94724.85606,0.8688,343
A6530,0.588601,0.99171,1,0.866666667,0.9,2.78E+50,0.8664,94703.32414,0.8686,344
A2262,0.862069,0.768199,0.934866,0.666666667,0.7,2.78E+50,0.8682,94695.26791,0.8686,345
A7164,0.750312,0.827715,0.973783,0.733333333,0.8,2.78E+50,0.8678,94690.94693,0.8685,346
A5699,0.991803,0.942623,0.942623,0.233333333,0.033333333,2.74E+50,0.8547,94685.54045,0.8685,347
A3265,0.911439,0.771218,0.95941,0.433333333,0.433333333,2.78E+50,0.8669,94663.49516,0.8683,348
A7516,0.808929,0.864286,0.951786,0.433333333,0.5,2.78E+50,0.8671,94646.9577,0.8681,349
A2630,0.752212,0.891593,0.975664,0.4,0.633333333,2.78E+50,0.8668,94630.8866,0.8680,350
A7711,0.854123,0.894292,0.810782,0.566666667,0.8,2.78E+50,0.8675,94607.54014,0.8678,351
A886,0.933124,0.644723,0.962382,0.9,0.933333333,2.78E+50,0.8661,94558.00699,0.8673,352
A2710,0.67995,0.880448,0.986301,0.833333333,0.833333333,2.78E+50,0.8662,94534.52862,0.8671,353
A3627,0.872993,0.79562,0.905109,0.566666667,0.666666667,2.78E+50,0.8667,94526.16589,0.8670,354
A6448,0.803371,0.725843,0.997753,0.9,0.9,2.78E+50,0.8664,94525.93015,0.8670,355
A933,0.856784,0.755025,0.939698,0.633333333,0.833333333,2.78E+50,0.8666,94523.51131,0.8670,356
A514,0.888365,0.808176,0.907233,0.433333333,0.6,2.78E+50,0.8662,94520.13431,0.8670,357
A7464,0.986441,0.645763,0.989831,0.466666667,0.733333333,2.77E+50,0.8650,94508.93503,0.8669,358
A4,0.764444,0.942222,0.895556,0.5,0.566666667,2.78E+50,0.8659,94491.5753,0.8667,359
A6939,0.786629,0.928876,0.86771,0.566666667,0.6,2.78E+50,0.8661,94482.38419,0.8666,360
A814,0.91455,0.781755,0.842956,0.633333333,0.9,2.76E+50,0.8614,94479.67686,0.8666,361
A4414,0.748899,0.955947,0.922907,0.433333333,0.5,2.77E+50,0.8652,94467.44017,0.8665,362
A8037,0.742222,0.886667,0.973333,0.466666667,0.633333333,2.77E+50,0.8652,94430.28741,0.8661,363
A9503,0.869932,0.810811,0.902027,0.433333333,0.733333333,2.77E+50,0.8653,94401.48974,0.8659,364
A6765,0.915401,0.94577,0.748373,0.433333333,0.6,2.77E+50,0.8648,94399.4944,0.8658,365
A1710,0.722222,0.962963,0.907407,0.566666667,0.6,2.77E+50,0.8649,94392.23667,0.8658,366
A5348,0.895874,0.779961,0.917485,0.433333333,0.666666667,2.77E+50,0.8647,94363.7855,0.8655,367
A3049,0.776169,0.929844,0.86971,0.6,0.6,2.77E+50,0.8649,94352.05389,0.8654,368
A6898,0.622222,0.949708,0.967251,0.933333333,0.933333333,2.77E+50,0.8636,94323.906,0.8652,369
A8544,0.808402,0.80123,0.875,1,1,2.77E+50,0.8649,94311.18997,0.8650,370
A3124,0.911188,0.690888,0.928489,0.766666667,0.933333333,2.77E+50,0.8643,94300.57336,0.8649,371
A2997,0.829187,0.880597,0.868988,0.5,0.633333333,2.77E+50,0.8644,94289.80147,0.8648,372
A9140,0.708583,1,0.868263,0.633333333,0.666666667,2.77E+50,0.8639,94280.89099,0.8648,373
A5557,0.905192,0.671558,0.962754,0.8,0.866666667,2.77E+50,0.8624,94270.8817,0.8647,374
A1071,0.928571,0.717143,0.991429,0.4,0.5,2.77E+50,0.8629,94259.8285,0.8646,375
A6650,0.892857,0.702857,0.944286,0.766666667,0.8,2.77E+50,0.8638,94241.20945,0.8644,376
A6625,0.935421,0.78865,0.882583,0.466666667,0.5,2.77E+50,0.8632,94209.72805,0.8641,377
A1491,0.926724,0.884698,0.766164,0.533333333,0.633333333,2.75E+50,0.8577,94199.46884,0.8640,378
A8202,0.710692,0.91195,0.970126,0.466666667,0.7,2.77E+50,0.8629,94193.11954,0.8640,379
A4231,0.732558,0.886628,0.994186,0.433333333,0.566666667,2.77E+50,0.8624,94159.06927,0.8636,380
A87,0.990881,0.75076,0.87234,0.466666667,0.5,2.76E+50,0.8623,94146.64045,0.8635,381
A5869,0.839454,0.746065,0.93809,0.7,0.933333333,2.77E+50,0.8629,94144.63637,0.8635,382
A5799,0.686735,0.938776,0.938776,0.566666667,0.833333333,2.77E+50,0.8625,94137.02597,0.8634,383
A1965,0.919444,0.847222,0.919444,0.3,0.266666667,2.76E+50,0.8603,94111.1042,0.8632,384
A5192,1,0.757829,0.803758,0.666666667,0.666666667,2.77E+50,0.8625,94107.87509,0.8632,385
A1941,0.87574,0.689941,0.956213,0.866666667,0.866666667,2.77E+50,0.8624,94101.90895,0.8631,386
A3438,0.656218,0.917088,0.931244,1,1,2.76E+50,0.8620,94089.182,0.8630,387
A1339,0.86019,0.919431,0.78673,0.6,0.6,2.77E+50,0.8626,94087.20255,0.8630,388
A7629,0.892593,1,0.87037,0.3,0.1,2.75E+50,0.8562,94080.46474,0.8629,389
A3484,0.881657,0.992604,0.705621,0.566666667,0.666666667,2.76E+50,0.8619,94073.29751,0.8629,390
A9759,0.754864,0.871595,0.944228,0.6,0.6,2.76E+50,0.8622,94060.99035,0.8627,391
A3841,0.91846,0.82333,0.815402,0.466666667,0.833333333,2.76E+50,0.8622,94059.24188,0.8627,392
A7926,0.824973,0.742796,0.922092,0.966666667,0.966666667,2.76E+50,0.8623,94047.22646,0.8626,393
A5420,0.834753,0.79046,0.936968,0.566666667,0.666666667,2.76E+50,0.8622,94042.19912,0.8626,394
A6409,0.672872,0.996011,0.889628,0.633333333,0.833333333,2.76E+50,0.8615,94036.36987,0.8625,395
A3964,0.680681,0.904905,0.96997,0.533333333,0.966666667,2.76E+50,0.8614,94033.29708,0.8625,396
A9373,0.988827,0.698324,0.949721,0.366666667,0.533333333,2.76E+50,0.8605,94026.29676,0.8624,397
A9899,0.959484,0.762431,0.826888,0.666666667,0.7,2.76E+50,0.8620,94021.38714,0.8624,398
A3108,0.922572,0.833333,0.792651,0.6,0.733333333,2.77E+50,0.8624,94019.19415,0.8624,399
A8795,0.690217,0.871377,0.998188,0.7,0.7,2.76E+50,0.8613,94001.88404,0.8622,400
A8401,0.96633,0.994388,0.616162,0.6,0.9,2.76E+50,0.8603,93995.40169,0.8621,401
A4661,0.846037,0.804878,0.926829,0.5,0.6,2.76E+50,0.8615,93989.80289,0.8621,402
A4176,0.817021,0.995745,0.812766,0.366666667,0.5,2.76E+50,0.8609,93989.232,0.8621,403
A1618,0.991826,0.724796,0.904632,0.4,0.533333333,2.76E+50,0.8605,93985.00595,0.8620,404
A5949,0.66358,0.896091,0.994856,0.7,0.8,2.76E+50,0.8609,93984.02818,0.8620,405
A8110,0.766476,0.812321,0.994269,0.6,0.6,2.76E+50,0.8612,93974.45393,0.8619,406
A5485,0.9125,0.636364,0.980682,0.866666667,0.933333333,2.76E+50,0.8606,93970.35713,0.8619,407
A5784,0.682377,0.846311,0.996926,0.733333333,1,2.76E+50,0.8609,93957.77972,0.8618,408
A3102,0.911846,0.637741,0.993113,0.833333333,0.833333333,2.76E+50,0.8603,93937.02802,0.8616,409
A7105,0.915567,0.730871,0.989446,0.4,0.433333333,2.76E+50,0.8598,93933.84594,0.8616,410
A3500,0.721612,0.904762,1,0.4,0.5,2.76E+50,0.8598,93926.49938,0.8615,411
A1032,0.991202,0.991202,0.853372,0.3,0.033333333,2.72E+50,0.8481,93878.32081,0.8611,412
A3192,0.822355,0.816367,0.906188,0.6,0.7,2.76E+50,0.8606,93858.28158,0.8609,413
A9799,0.672772,0.974359,0.891331,0.733333333,0.833333333,2.76E+50,0.8599,93854.33961,0.8608,414
A1522,0.895238,0.914286,0.814286,0.4,0.4,2.76E+50,0.8594,93848.29372,0.8608,415
A9664,0.875,0.875,1,0.2,0.166666667,2.74E+50,0.8550,93840.48864,0.8607,416
A5433,0.818841,0.944444,0.874396,0.366666667,0.366666667,2.75E+50,0.8586,93806.57215,0.8604,417
A1836,0.648148,0.925926,1,0.666666667,0.666666667,2.75E+50,0.8586,93765.37254,0.8600,418
A9809,0.851175,1,0.840731,0.3,0.233333333,2.75E+50,0.8565,93759.546,0.8600,419
A6946,0.923171,0.760976,0.85122,0.6,0.8,2.76E+50,0.8596,93758.37064,0.8600,420
A4133,0.735513,0.973254,0.836553,0.666666667,0.7,2.76E+50,0.8593,93743.23781,0.8598,421
A5994,0.784416,0.855844,0.966234,0.433333333,0.466666667,2.75E+50,0.8584,93713.33134,0.8596,422
A8880,0.860465,0.988372,0.860465,0.266666667,0.2,2.74E+50,0.8553,93706.46082,0.8595,423
A8057,0.897619,0.935714,0.75,0.5,0.533333333,2.75E+50,0.8579,93626.74078,0.8588,424
A5147,0.776718,0.858779,0.990458,0.4,0.4,2.75E+50,0.8570,93622.40571,0.8587,425
A4454,0.951957,0.752669,0.884342,0.5,0.5,2.75E+50,0.8577,93621.22488,0.8587,426
A6879,0.83004,0.948617,0.810277,0.466666667,0.5,2.75E+50,0.8577,93610.4885,0.8586,427
A8536,0.816901,0.749609,0.943662,0.8,0.8,2.75E+50,0.8582,93592.86769,0.8584,428
A4421,0.93617,0.746615,0.924565,0.4,0.5,2.75E+50,0.8571,93590.57172,0.8584,429
A300,0.717029,0.852753,0.96927,0.7,0.7,2.75E+50,0.8578,93588.64776,0.8584,430
A7578,0.888383,0.849658,0.807517,0.533333333,0.7,2.75E+50,0.8580,93579.38795,0.8583,431
A9861,0.713106,0.801858,0.9742,0.933333333,0.966666667,2.75E+50,0.8576,93564.5632,0.8582,432
A4678,0.830482,0.808709,0.883359,0.633333333,0.766666667,2.75E+50,0.8578,93534.8259,0.8579,433
A4168,0.645299,0.916667,0.994658,0.6,0.833333333,2.75E+50,0.8565,93528.80609,0.8579,434
A8534,0.99656,0.649083,0.861239,0.933333333,0.933333333,2.75E+50,0.8567,93528.3193,0.8579,435
A206,0.815368,0.693703,0.978655,0.966666667,0.966666667,2.75E+50,0.8568,93498.08302,0.8576,436
A4281,0.610922,0.98066,1,0.633333333,0.633333333,2.74E+50,0.8555,93492.87066,0.8575,437
A4617,0.794425,0.898955,0.996516,0.333333333,0.2,2.74E+50,0.8538,93492.60843,0.8575,438
A2209,0.795337,0.84456,0.945596,0.466666667,0.5,2.75E+50,0.8565,93481.19215,0.8574,439
A231,0.70344,0.794781,0.996441,0.933333333,0.933333333,2.75E+50,0.8567,93480.95413,0.8574,440
A165,0.873846,0.873846,0.793846,0.466666667,0.8,2.75E+50,0.8566,93435.91281,0.8570,441
A6619,0.783019,0.841981,0.976415,0.366666667,0.533333333,2.74E+50,0.8554,93411.45863,0.8568,442
A6873,0.835429,0.672,0.996571,0.866666667,0.933333333,2.74E+50,0.8553,93410.31536,0.8568,443
A3850,0.936102,0.659744,0.990415,0.4,0.8,2.74E+50,0.8550,93409.90227,0.8568,444
A5177,0.736383,0.982571,0.834423,0.6,0.633333333,2.74E+50,0.8560,93399.93418,0.8567,445
A4766,0.820055,0.796703,0.975275,0.466666667,0.466666667,2.74E+50,0.8555,93395.89701,0.8566,446
A1022,0.957143,0.968254,0.663492,0.433333333,0.7,2.74E+50,0.8549,93389.71422,0.8566,447
A6557,0.711726,0.899023,0.934853,0.566666667,0.733333333,2.74E+50,0.8559,93389.53589,0.8566,448
A9629,0.881356,0.918644,0.898305,0.3,0.166666667,2.73E+50,0.8520,93359.17789,0.8563,449
A69,0.799562,0.707558,0.995619,0.766666667,0.966666667,2.74E+50,0.8553,93327.07771,0.8560,450
A8539,0.966057,0.759791,0.971279,0.3,0.2,2.73E+50,0.8515,93285.0646,0.8556,451
A9416,0.68661,0.957265,0.945869,0.466666667,0.566666667,2.74E+50,0.8542,93283.7177,0.8556,452
A9746,0.76225,0.842105,0.905626,0.733333333,0.733333333,2.74E+50,0.8551,93246.68633,0.8553,453
A5440,0.737374,1,0.989899,0.266666667,0.166666667,2.73E+50,0.8499,93242.39706,0.8552,454
A3535,0.894982,0.700117,0.957993,0.533333333,0.7,2.74E+50,0.8539,93204.38827,0.8549,455
A9639,0.70615,0.933941,0.91344,0.566666667,0.633333333,2.74E+50,0.8539,93183.83444,0.8547,456
A4887,0.756458,0.915129,0.870849,0.6,0.6,2.74E+50,0.8541,93170.91488,0.8546,457
A8259,0.773469,0.797959,0.962245,0.566666667,0.733333333,2.74E+50,0.8539,93157.43914,0.8545,458
A4750,0.818702,0.770992,0.954198,0.566666667,0.633333333,2.74E+50,0.8538,93143.36548,0.8543,459
A8993,0.962766,0.663564,0.892287,0.7,0.866666667,2.74E+50,0.8532,93117.7473,0.8541,460
A7591,0.615385,0.9699,0.981605,0.666666667,0.666666667,2.73E+50,0.8523,93112.6606,0.8540,461
A4566,0.762605,0.855042,0.922269,0.6,0.6,2.74E+50,0.8534,93097.64865,0.8539,462
A6490,0.661578,0.919847,0.909669,0.9,0.9,2.74E+50,0.8530,93093.28045,0.8539,463
A5602,0.789572,0.733706,0.996276,0.733333333,0.733333333,2.74E+50,0.8532,93090.10686,0.8538,464
A646,0.886297,0.868805,0.731778,0.833333333,0.833333333,2.74E+50,0.8536,93089.80367,0.8538,465
A5870,0.854133,0.71799,0.970827,0.533333333,0.733333333,2.74E+50,0.8530,93086.36868,0.8538,466
A4743,0.979798,0.939394,0.777778,0.266666667,0.2,2.72E+50,0.8495,93085.28163,0.8538,467
A7744,0.929791,0.734345,0.872865,0.633333333,0.633333333,2.74E+50,0.8539,93081.88825,0.8538,468
A7229,0.833028,0.691743,1,0.733333333,0.733333333,2.73E+50,0.8528,93068.33176,0.8536,469
A484,0.723026,0.795328,0.965517,0.866666667,0.9,2.73E+50,0.8528,93030.26168,0.8533,470
A1118,0.845992,0.835443,0.85865,0.566666667,0.566666667,2.73E+50,0.8528,93015.87591,0.8532,471
A8346,0.829787,0.911854,0.822188,0.433333333,0.566666667,2.73E+50,0.8516,93006.45911,0.8531,472
A1507,0.948718,0.645688,0.972028,0.5,0.733333333,2.73E+50,0.8514,92996.88916,0.8530,473
A5646,0.806005,0.997691,0.748268,0.533333333,0.633333333,2.73E+50,0.8519,92975.55861,0.8528,474
A7399,0.871314,0.687668,0.955764,0.633333333,0.866666667,2.73E+50,0.8517,92938.23104,0.8524,475
A4232,0.747297,0.77027,0.968919,0.833333333,0.866666667,2.73E+50,0.8519,92932.44469,0.8524,476
A7414,0.749027,0.815175,0.963035,0.633333333,0.666666667,2.73E+50,0.8517,92915.44775,0.8522,477
A4153,0.797251,0.78866,0.914089,0.733333333,0.733333333,2.73E+50,0.8520,92913.56055,0.8522,478
A532,0.911429,0.707143,0.947143,0.5,0.566666667,2.73E+50,0.8511,92911.34168,0.8522,479
A2668,0.866667,0.95,0.6875,0.766666667,0.8,2.73E+50,0.8511,92909.83205,0.8522,480
A2662,0.67036,0.961219,0.958449,0.433333333,0.566666667,2.73E+50,0.8505,92909.24454,0.8522,481
A4546,0.863402,0.75,0.948454,0.5,0.533333333,2.73E+50,0.8511,92887.09084,0.8520,482
A9116,0.667686,0.856269,0.969419,0.766666667,0.966666667,2.73E+50,0.8510,92874.78901,0.8519,483
A7575,0.921397,0.655022,0.917031,0.833333333,0.9,2.73E+50,0.8509,92871.73236,0.8518,484
A2064,0.874699,0.913253,0.712048,0.7,0.833333333,2.73E+50,0.8515,92870.56645,0.8518,485
A7484,0.888325,0.961083,0.7022,0.433333333,0.766666667,2.73E+50,0.8506,92855.14383,0.8517,486
A2998,0.609938,0.921739,0.997516,0.7,0.9,2.42E+50,0.7543,92843.18995,0.8516,487
A5088,0.671739,0.83587,0.963043,0.966666667,0.966666667,2.73E+50,0.8503,92826.34151,0.8514,488
A3801,0.699571,0.95279,0.948498,0.433333333,0.433333333,2.72E+50,0.8496,92817.63146,0.8513,489
A22,0.938907,0.665595,0.971061,0.533333333,0.533333333,2.72E+50,0.8497,92802.64313,0.8512,490
A6757,0.923077,1,0.961538,0.1,0.033333333,2.68E+50,0.8346,92796.17335,0.8511,491
A3643,0.941414,0.646465,0.963636,0.633333333,0.633333333,2.72E+50,0.8497,92790.58484,0.8511,492
A9454,0.641075,0.93666,0.961612,0.666666667,0.7,2.72E+50,0.8496,92772.53966,0.8509,493
A7887,0.865455,0.687273,0.994545,0.5,0.733333333,2.72E+50,0.8494,92755.36316,0.8508,494
A8054,0.909091,0.948052,0.922078,0.2,0.066666667,2.70E+50,0.8411,92748.29244,0.8507,495
A9534,0.666667,0.980952,0.97619,0.4,0.4,2.72E+50,0.8479,92718.86031,0.8504,496
A689,0.988439,0.650289,0.945087,0.5,0.533333333,2.72E+50,0.8483,92680.63659,0.8501,497
A2690,0.591748,0.996743,0.996743,0.566666667,0.633333333,2.72E+50,0.8476,92666.12267,0.8499,498
